timestamp,gw_ok,wan_ok,dns_ok,client_ok,client_fail,client_ok_ips,client_fail_ips,arp_5s,dhcp_5s,rx_drop_delta,tx_drop_delta,docker_running_count
2026-03-06T22:27:21+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,4,3,0,6
2026-03-06T22:28:04+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",13,1,4,0,6
2026-03-06T22:28:47+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,4,5,0,6
2026-03-06T22:29:31+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,1,3,0,6
2026-03-06T22:30:14+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,4,0,6
2026-03-06T22:30:57+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",12,4,3,0,6
2026-03-06T22:31:40+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,3,3,0,6
2026-03-06T22:32:23+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,4,3,0,6
2026-03-06T22:33:06+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",21,1,3,0,6
2026-03-06T22:33:49+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,4,3,0,6
2026-03-06T22:34:32+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,3,3,0,6
2026-03-06T22:35:15+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T22:35:58+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",13,1,6,0,6
2026-03-06T22:36:42+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,4,3,0,6
2026-03-06T22:37:25+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",10,1,4,0,6
2026-03-06T22:38:08+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,4,3,0,6
2026-03-06T22:38:51+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,2,3,0,6
2026-03-06T22:39:34+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,4,0,6
2026-03-06T22:40:17+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T22:41:00+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,3,0,6
2026-03-06T22:41:43+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,2,3,0,6
2026-03-06T22:42:26+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,4,3,0,6
2026-03-06T22:43:09+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,3,0,6
2026-03-06T22:43:53+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,4,4,0,6
2026-03-06T22:44:36+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",13,4,4,0,6
2026-03-06T22:45:19+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,3,3,0,6
2026-03-06T22:46:02+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,4,3,0,6
2026-03-06T22:46:45+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,1,4,0,6
2026-03-06T22:47:28+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,4,3,0,6
2026-03-06T22:48:11+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,1,3,0,6
2026-03-06T22:48:54+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,4,0,6
2026-03-06T22:49:37+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,1,3,0,6
2026-03-06T22:50:20+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,4,3,0,6
2026-03-06T22:51:03+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,1,5,0,6
2026-03-06T22:51:47+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,3,0,6
2026-03-06T22:52:30+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,1,3,0,6
2026-03-06T22:53:13+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,4,3,0,6
2026-03-06T22:53:56+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",15,1,4,0,6
2026-03-06T22:54:39+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,3,0,6
2026-03-06T22:55:22+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",16,2,3,0,6
2026-03-06T22:56:05+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",10,4,4,0,6
2026-03-06T22:56:48+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T22:57:31+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",7,3,3,0,6
2026-03-06T22:58:14+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,4,4,0,6
2026-03-06T22:58:58+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,1,3,0,6
2026-03-06T22:59:41+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",5,4,3,0,6
2026-03-06T23:00:24+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,2,3,0,6
2026-03-06T23:01:07+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",14,3,3,0,6
2026-03-06T23:01:50+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T23:02:33+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,1,3,0,6
2026-03-06T23:03:16+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",1,4,4,0,6
2026-03-06T23:03:59+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",11,1,3,0,6
2026-03-06T23:04:42+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,4,3,0,6
2026-03-06T23:05:25+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,4,4,0,6
2026-03-06T23:06:09+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",13,3,4,0,6
2026-03-06T23:06:52+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",6,4,3,0,6
2026-03-06T23:07:35+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",3,4,3,0,6
2026-03-06T23:08:18+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",4,4,3,0,6
2026-03-06T23:09:01+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,3,3,0,6
2026-03-06T23:09:44+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",8,4,3,0,6
2026-03-06T23:10:27+08:00,1,1,1,2,1,"192.168.100.9|192.168.100.1","192.168.100.176",9,3,3,0,6
